Id,Call Timestamp,Call-Centres City,Channel,City,Customer Name,Reason,Response Time,Sentiment,State,Call Duration In Minutes,Csat Score
BJY-58119989-G-958556-bN,24-10-2020,Baltimore,Call-Center,Orange,Sam Scardifield,Payments,Below SLA,Neutral,California,41,8
RCR-64675042-J-475274-4h,01-10-2020,Baltimore,Call-Center,Rochester,Demetria Charsley,Payments,Below SLA,Positive,New York,11,
TEW-54504226-6-225397-wS,02-10-2020,Baltimore,Call-Center,Toledo,Cherise Petran,Payments,Below SLA,Positive,Ohio,38,
IHK-67607874-7-665728-H6,06-10-2020,Baltimore,Call-Center,Charleston,Grantham Knightsbridge,Payments,Below SLA,Positive,South Carolina,24,
XLU-99177879-B-403674-TU,06-10-2020,Baltimore,Call-Center,Seattle,Ingeberg Frostdick,Payments,Below SLA,Positive,Washington,35,
HUM-56823437-f-826488-ay,10-10-2020,Baltimore,Call-Center,Austin,Sampson Ladloe,Payments,Below SLA,Positive,Texas,11,
YMH-97391551-S-840654-zB,11-10-2020,Baltimore,Call-Center,Anaheim,Johnette Neeves,Payments,Below SLA,Positive,California,14,
BXU-51569151-r-781543-D0,11-10-2020,Baltimore,Call-Center,Jackson,Ber Bachs,Payments,Below SLA,Positive,Mississippi,22,
NJH-77863054-8-837197-vj,12-10-2020,Baltimore,Call-Center,Saint Louis,Filide Sample,Payments,Below SLA,Positive,Missouri,44,
GRS-17108751-Y-045830-jj,13-10-2020,Baltimore,Call-Center,Pensacola,Atalanta Berre,Payments,Below SLA,Positive,Florida,38,
KZN-59577017-V-184999-tp,13-10-2020,Baltimore,Call-Center,Chicago,Deny Applewhaite,Payments,Below SLA,Positive,Illinois,38,
MZC-13553704-B-859458-OO,14-10-2020,Baltimore,Call-Center,Fort Wayne,Alejandro Bercher,Payments,Below SLA,Positive,Indiana,42,
CTQ-21699585-L-305842-Xr,16-10-2020,Baltimore,Call-Center,Glendale,Gayler Woodhead,Payments,Below SLA,Positive,Arizona,27,
AAK-54246932-l-947676-dt,17-10-2020,Baltimore,Call-Center,Fairfax,Aveline Goodlife,Payments,Below SLA,Positive,Virginia,21,
GNM-31816544-Q-424445-3O,18-10-2020,Baltimore,Call-Center,Sioux Falls,Gian Cattrell,Payments,Below SLA,Positive,South Dakota,43,
MLC-60330093-0-602392-5b,19-10-2020,Baltimore,Call-Center,Topeka,Lisle Georges,Payments,Below SLA,Positive,Kansas,40,
ZPE-05550282-B-950534-Xy,19-10-2020,Baltimore,Call-Center,Iowa City,Nikita Willard,Payments,Below SLA,Positive,Iowa,42,
NCB-81482706-m-846209-EP,20-10-2020,Baltimore,Call-Center,Roanoke,Cosetta Beales,Payments,Below SLA,Positive,Virginia,34,
ZYS-57339063-E-609139-vS,21-10-2020,Baltimore,Call-Center,San Diego,Lurette Skippings,Payments,Below SLA,Positive,California,12,
OZG-09747639-e-649664-kX,22-10-2020,Baltimore,Call-Center,Flushing,Michelle Brann,Payments,Below SLA,Positive,New York,11,
EKA-93867150-w-628122-Vu,22-10-2020,Baltimore,Call-Center,Boynton Beach,Timoteo Canadas,Payments,Below SLA,Positive,Florida,27,
TZF-42433870-d-217602-E4,24-10-2020,Baltimore,Call-Center,Largo,Caprice Berfoot,Payments,Below SLA,Positive,Florida,23,
RDD-90142947-4-559750-ls,24-10-2020,Baltimore,Call-Center,Manchester,Shelby O'Dwyer,Payments,Below SLA,Positive,New Hampshire,28,
HHP-65321765-5-054656-6R,27-10-2020,Baltimore,Call-Center,Maple Plain,Zoe Florentine,Payments,Below SLA,Positive,Minnesota,36,
FWH-62972446-l-518015-Tb,28-10-2020,Baltimore,Call-Center,Washington,Josiah Stoffel,Payments,Below SLA,Positive,District of Columbia,44,
UOM-44413449-9-084172-jw,30-10-2020,Baltimore,Call-Center,Miami,Gussie O'Kelly,Payments,Below SLA,Positive,Florida,8,
WRL-23792617-F-082511-aY,11-10-2020,Baltimore,Call-Center,Cleveland,Roxine Leyninye,Payments,Below SLA,Positive,Ohio,11,7
XCO-34242220-L-476230-Pl,14-10-2020,Baltimore,Call-Center,Birmingham,Irene Stollen,Payments,Below SLA,Positive,Alabama,15,7
ULX-72305750-u-149371-Y7,16-10-2020,Baltimore,Call-Center,Colorado Springs,Rosene Dansey,Payments,Below SLA,Positive,Colorado,22,7
EDW-10888203-7-402687-vO,20-10-2020,Baltimore,Call-Center,Birmingham,Filippa Ottey,Payments,Below SLA,Positive,Alabama,18,7
CWX-91758308-O-121141-li,21-10-2020,Baltimore,Call-Center,Columbus,Wildon Toke,Payments,Below SLA,Positive,Ohio,45,7
MON-09092457-q-323021-43,25-10-2020,Baltimore,Call-Center,Atlanta,Chelsey Jessett,Payments,Below SLA,Positive,Georgia,5,7
GSW-89092377-I-865166-UL,29-10-2020,Baltimore,Call-Center,Augusta,Barbey Latter,Payments,Below SLA,Positive,Georgia,18,7
QXZ-56243042-y-057289-qh,30-10-2020,Baltimore,Call-Center,Charlotte,Manny Alliban,Payments,Below SLA,Positive,North Carolina,23,7
HOL-73489561-E-523232-uG,10-10-2020,Baltimore,Call-Center,Muncie,Zea Heppenspall,Payments,Below SLA,Positive,Indiana,16,8
BGS-92334344-P-183783-mW,10-10-2020,Baltimore,Call-Center,Charlotte,Jandy Tivnan,Payments,Below SLA,Positive,North Carolina,20,8
KZZ-61535272-9-246976-CL,16-10-2020,Baltimore,Call-Center,Denton,Inge Usher,Payments,Below SLA,Positive,Texas,38,8
EDZ-62296721-n-399248-wf,17-10-2020,Baltimore,Call-Center,Springfield,Dominique Orchart,Payments,Below SLA,Positive,Massachusetts,33,8
ZAI-31956186-9-464960-yf,25-10-2020,Baltimore,Call-Center,Allentown,Hadria de Mullett,Payments,Below SLA,Positive,Pennsylvania,17,8
XNM-40421507-Y-620176-vN,26-10-2020,Baltimore,Call-Center,Baton Rouge,Keven Cockman,Payments,Below SLA,Positive,Louisiana,32,8
XDD-21649214-c-645339-Nn,06-10-2020,Baltimore,Call-Center,New York City,Stearn Wheowall,Payments,Below SLA,Positive,New York,8,9
QGS-83548913-5-358908-H1,08-10-2020,Baltimore,Call-Center,Columbus,Darryl Karpman,Payments,Below SLA,Positive,Georgia,43,9
VCA-36830881-D-406032-Kx,09-10-2020,Baltimore,Call-Center,Brooklyn,Wyatan Baggallay,Payments,Below SLA,Positive,New York,12,9
DEG-74673307-A-422137-5d,16-10-2020,Baltimore,Call-Center,Fargo,Caprice Dougharty,Payments,Below SLA,Positive,North Dakota,14,9
ZDF-17817962-2-273631-jA,18-10-2020,Baltimore,Call-Center,Athens,Cathi Gantz,Payments,Below SLA,Positive,Georgia,6,9
BEP-53075586-y-059521-S4,22-10-2020,Baltimore,Call-Center,Berkeley,Liza Grimolbie,Payments,Below SLA,Positive,California,45,9
PIA-99912920-z-890234-dX,25-10-2020,Baltimore,Call-Center,Sacramento,Deni Siberry,Payments,Below SLA,Positive,California,30,9
HZP-35813246-P-740771-Eq,29-10-2020,Baltimore,Call-Center,Sioux Falls,Melita Ciciotti,Payments,Below SLA,Positive,South Dakota,45,9
PLG-61672511-3-225676-E2,02-10-2020,Baltimore,Call-Center,Waterbury,Yulma Vautrey,Payments,Below SLA,Very Negative,Connecticut,19,
ADB-05896225-t-125420-6V,02-10-2020,Baltimore,Call-Center,Charleston,Jaymie Hatz,Payments,Below SLA,Very Negative,West Virginia,19,
ENT-43012341-3-381215-LN,02-10-2020,Baltimore,Call-Center,Stockton,Christoffer Yurkiewicz,Payments,Below SLA,Very Negative,California,23,
HBP-71654461-C-684174-RB,02-10-2020,Baltimore,Call-Center,Davenport,Roth Fayers,Payments,Below SLA,Very Negative,Iowa,44,
FMA-66328637-G-067382-NY,03-10-2020,Baltimore,Call-Center,Louisville,Marin Foale,Payments,Below SLA,Very Negative,Kentucky,7,
HMT-19451112-a-251186-cO,03-10-2020,Baltimore,Call-Center,Newton,Torry Mapholm,Payments,Below SLA,Very Negative,Massachusetts,23,
IDK-46946244-W-664831-RJ,03-10-2020,Baltimore,Call-Center,Fort Smith,Aloysia Duplain,Payments,Below SLA,Very Negative,Arkansas,29,
OHF-55209131-O-683403-OL,03-10-2020,Baltimore,Call-Center,Indianapolis,Nathanial Brauner,Payments,Below SLA,Very Negative,Indiana,29,
TLS-52145683-v-006524-5i,03-10-2020,Baltimore,Call-Center,Phoenix,Loraine Ambrogelli,Payments,Below SLA,Very Negative,Arizona,42,
CEM-79165862-S-073627-7g,03-10-2020,Baltimore,Call-Center,Pasadena,Henri Slayton,Payments,Below SLA,Very Negative,California,42,
OXO-97564944-O-787075-IM,04-10-2020,Baltimore,Call-Center,Cleveland,Toni Nashe,Payments,Below SLA,Very Negative,Ohio,25,
RFG-37252522-e-478466-4t,05-10-2020,Baltimore,Call-Center,Rockford,Ulrich Strothers,Payments,Below SLA,Very Negative,Illinois,15,
BXE-31820975-6-552310-Jk,06-10-2020,Baltimore,Call-Center,Madison,Agathe Sealove,Payments,Below SLA,Very Negative,Wisconsin,25,
XLT-91685643-v-107779-KG,06-10-2020,Baltimore,Call-Center,Huntsville,Alexandros Westmarland,Payments,Below SLA,Very Negative,Alabama,28,
GSO-95297337-9-717299-Uo,06-10-2020,Baltimore,Call-Center,Mount Vernon,Evanne Gawen,Payments,Below SLA,Very Negative,New York,33,
QLT-03869444-D-626585-fe,07-10-2020,Baltimore,Call-Center,Midland,Gay Ledington,Payments,Below SLA,Very Negative,Texas,39,
UEO-16161945-q-184381-9I,09-10-2020,Baltimore,Call-Center,Inglewood,Ferdinand Reilingen,Payments,Below SLA,Very Negative,California,10,
BPB-71958645-3-673408-D0,10-10-2020,Baltimore,Call-Center,Peoria,Nessi Kunes,Payments,Below SLA,Very Negative,Illinois,36,
STC-03853483-W-341421-3y,12-10-2020,Baltimore,Call-Center,Houston,Papagena Embra,Payments,Below SLA,Very Negative,Texas,7,
WVO-75941811-R-301504-lD,13-10-2020,Baltimore,Call-Center,Oklahoma City,Sharai Cabrales,Payments,Below SLA,Very Negative,Oklahoma,20,
IIU-33328301-A-781778-w9,14-10-2020,Baltimore,Call-Center,Las Vegas,Bessie Faichney,Payments,Below SLA,Very Negative,Nevada,11,
YCE-51211675-t-048057-LE,16-10-2020,Baltimore,Call-Center,Pittsburgh,Linette Wakeley,Payments,Below SLA,Very Negative,Pennsylvania,40,
UAZ-19575186-l-423992-Su,17-10-2020,Baltimore,Call-Center,Orlando,Foster Thackwray,Payments,Below SLA,Very Negative,Florida,26,
LOI-11839635-R-411953-4q,17-10-2020,Baltimore,Call-Center,Los Angeles,Davide Shottin,Payments,Below SLA,Very Negative,California,38,
NOJ-65064559-m-220699-Et,17-10-2020,Baltimore,Call-Center,Daytona Beach,Caritta Crowne,Payments,Below SLA,Very Negative,Florida,38,
UZN-89410190-9-505375-Fb,18-10-2020,Baltimore,Call-Center,Baton Rouge,Sheffie Pulham,Payments,Below SLA,Very Negative,Louisiana,6,
ZDP-27834089-5-399183-OD,19-10-2020,Baltimore,Call-Center,Kansas City,Celinka Chimienti,Payments,Below SLA,Very Negative,Missouri,11,
LLL-72963862-I-988249-np,19-10-2020,Baltimore,Call-Center,Greensboro,Chet Stiger,Payments,Below SLA,Very Negative,North Carolina,13,
LUJ-67598494-E-963476-7c,19-10-2020,Baltimore,Call-Center,Peoria,Cathleen Siaskowski,Payments,Below SLA,Very Negative,Illinois,30,
AJC-34459629-G-011266-rQ,20-10-2020,Baltimore,Call-Center,Bronx,Abbey Whistlecroft,Payments,Below SLA,Very Negative,New York,15,
OJC-04799392-p-436995-ry,20-10-2020,Baltimore,Call-Center,Tuscaloosa,Yvette Buscombe,Payments,Below SLA,Very Negative,Alabama,18,
MLV-14166307-l-805124-Rg,20-10-2020,Baltimore,Call-Center,Stockton,Fianna Corrington,Payments,Below SLA,Very Negative,California,37,
GFI-45293935-B-047929-h5,21-10-2020,Baltimore,Call-Center,Salt Lake City,Cherey Crocket,Payments,Below SLA,Very Negative,Utah,19,
RRZ-25353081-d-306030-RK,21-10-2020,Baltimore,Call-Center,Oakland,Mady Hinze,Payments,Below SLA,Very Negative,California,26,
VLV-44268140-S-954957-uk,23-10-2020,Baltimore,Call-Center,North Las Vegas,Nolly Doore,Payments,Below SLA,Very Negative,Nevada,9,
HUU-96245985-w-895127-V7,23-10-2020,Baltimore,Call-Center,Washington,Georgina Terry,Payments,Below SLA,Very Negative,District of Columbia,22,
ETY-05047192-Q-870015-wp,23-10-2020,Baltimore,Call-Center,El Paso,Shannon Braime,Payments,Below SLA,Very Negative,Texas,29,
LYU-78805763-q-419406-7t,23-10-2020,Baltimore,Call-Center,Birmingham,Cori Sedgmond,Payments,Below SLA,Very Negative,Alabama,34,
CYU-91778225-e-977739-9a,24-10-2020,Baltimore,Call-Center,Des Moines,Sholom De Marchi,Payments,Below SLA,Very Negative,Iowa,17,
XVV-79917173-b-696875-o7,24-10-2020,Baltimore,Call-Center,Port Washington,Jasmin Yewdell,Payments,Below SLA,Very Negative,New York,40,
PEG-83667452-t-599745-0e,25-10-2020,Baltimore,Call-Center,Bakersfield,Madlen Hollibone,Payments,Below SLA,Very Negative,California,14,
EGV-39367392-m-515921-vk,25-10-2020,Baltimore,Call-Center,Salt Lake City,Nanni Pinch,Payments,Below SLA,Very Negative,Utah,18,
YKO-47875461-W-132131-SW,25-10-2020,Baltimore,Call-Center,Sioux City,Randie Ferryn,Payments,Below SLA,Very Negative,Iowa,36,
QKF-43295755-X-376810-xg,27-10-2020,Baltimore,Call-Center,Anderson,Delano Droghan,Payments,Below SLA,Very Negative,South Carolina,16,
XVQ-83068488-v-945661-3L,28-10-2020,Baltimore,Call-Center,Arlington,Jeane Piatto,Payments,Below SLA,Very Negative,Texas,8,
XZJ-34548397-v-668049-sF,28-10-2020,Baltimore,Call-Center,Boulder,Renaldo Wand,Payments,Below SLA,Very Negative,Colorado,25,
IGE-55279536-D-481204-07,29-10-2020,Baltimore,Call-Center,Sacramento,Irv Bagott,Payments,Below SLA,Very Negative,California,21,
GTD-82752937-e-736604-3Z,30-10-2020,Baltimore,Call-Center,Rockford,Jemima Castagnet,Payments,Below SLA,Very Negative,Illinois,37,
NSX-43724084-G-231324-Ih,03-10-2020,Baltimore,Call-Center,New York City,Jourdan Benard,Payments,Below SLA,Very Negative,New York,44,1
AGI-63094926-O-058916-rL,06-10-2020,Baltimore,Call-Center,Spokane,Teressa Corbally,Payments,Below SLA,Very Negative,Washington,25,1
IQW-73975598-L-546040-hY,13-10-2020,Baltimore,Call-Center,Sacramento,Carilyn Blaw,Payments,Below SLA,Very Negative,California,32,1
PYO-76912261-T-572728-Os,13-10-2020,Baltimore,Call-Center,Cleveland,Lise Setter,Payments,Below SLA,Very Negative,Ohio,38,1
KBB-47275564-C-582325-HD,17-10-2020,Baltimore,Call-Center,Trenton,Bobbie Tayt,Payments,Below SLA,Very Negative,New Jersey,13,1
PSM-76376737-A-157179-ZA,21-10-2020,Baltimore,Call-Center,Los Angeles,Alvinia De Domenico,Payments,Below SLA,Very Negative,California,38,1
MAE-39830523-d-219764-dZ,08-10-2020,Baltimore,Call-Center,Waco,Perri Coal,Payments,Below SLA,Very Negative,Texas,37,2
VOM-79794018-B-028255-54,11-10-2020,Baltimore,Call-Center,Portland,Konstanze Doumer,Payments,Below SLA,Very Negative,Oregon,43,2
DHR-76759873-W-402060-Ed,12-10-2020,Baltimore,Call-Center,Dallas,Minna Hollington,Payments,Below SLA,Very Negative,Texas,31,2
VKI-39086414-2-787135-gk,16-10-2020,Baltimore,Call-Center,Durham,Horatia Cawtheray,Payments,Below SLA,Very Negative,North Carolina,26,2
PYG-26031054-s-031381-s8,18-10-2020,Baltimore,Call-Center,Houston,Lorry Nucator,Payments,Below SLA,Very Negative,Texas,12,2
EOT-06009466-W-188369-s2,24-10-2020,Baltimore,Call-Center,Huntington,Efrem Tyreman,Payments,Below SLA,Very Negative,West Virginia,22,2
PNW-41198465-Y-833015-9w,26-10-2020,Baltimore,Call-Center,Aiken,Blaire Crat,Payments,Below SLA,Very Negative,South Carolina,16,2
HGU-06535137-b-881667-Dm,27-10-2020,Baltimore,Call-Center,Corpus Christi,Rod Packwood,Payments,Below SLA,Very Negative,Texas,9,2
LCW-05976417-d-881106-AN,28-10-2020,Baltimore,Call-Center,Meridian,Keene Kleinfeld,Payments,Below SLA,Very Negative,Mississippi,29,2
OBW-38454090-Z-249080-bQ,03-10-2020,Baltimore,Call-Center,Atlanta,Laurie Pattinson,Payments,Below SLA,Very Negative,Georgia,25,3
USM-26750903-N-082630-xa,06-10-2020,Baltimore,Call-Center,Orlando,Cherey Kleynen,Payments,Below SLA,Very Negative,Florida,15,3
GHN-23824449-U-691056-bL,14-10-2020,Baltimore,Call-Center,Shreveport,Neall Kruse,Payments,Below SLA,Very Negative,Louisiana,23,3
TPR-86610642-K-387299-bY,16-10-2020,Baltimore,Call-Center,Tacoma,Lisle Babbage,Payments,Below SLA,Very Negative,Washington,31,3
OLG-36823588-R-119074-vQ,23-10-2020,Baltimore,Call-Center,Palm Bay,Tamma Folini,Payments,Below SLA,Very Negative,Florida,36,3
QLC-12466994-P-329422-zl,28-10-2020,Baltimore,Call-Center,Levittown,Joshia Woodall,Payments,Below SLA,Very Negative,Pennsylvania,26,3
ZTI-13465183-a-906663-S8,02-10-2020,Baltimore,Call-Center,Vancouver,Timoteo Swallwell,Payments,Below SLA,Very Negative,Washington,10,4
KJI-97558353-R-494733-NU,05-10-2020,Baltimore,Call-Center,Terre Haute,Meriel Jehu,Payments,Below SLA,Very Negative,Indiana,34,4
YDH-40866591-3-792587-h2,13-10-2020,Baltimore,Call-Center,Saint Petersburg,Tallia Silbersak,Payments,Below SLA,Very Negative,Florida,19,4
FQD-97572393-g-257665-kg,15-10-2020,Baltimore,Call-Center,Jackson,Randie Dyte,Payments,Below SLA,Very Negative,Mississippi,9,4
GLD-51677545-n-540455-sO,20-10-2020,Baltimore,Call-Center,Winston Salem,Obadias Lashley,Payments,Below SLA,Very Negative,North Carolina,9,4
HKW-57412629-b-515178-nQ,27-10-2020,Baltimore,Call-Center,Austin,Lev Pristnor,Payments,Below SLA,Very Negative,Texas,42,4
YEW-31977167-Y-947961-d1,03-10-2020,Baltimore,Call-Center,Las Vegas,Hakim Aronson,Payments,Below SLA,Very Positive,Nevada,22,
MMF-08996590-h-927044-1j,05-10-2020,Baltimore,Call-Center,Little Rock,Lucienne Burleton,Payments,Below SLA,Very Positive,Arkansas,6,
JMU-01728404-Q-151520-J5,05-10-2020,Baltimore,Call-Center,Durham,Eric Bee,Payments,Below SLA,Very Positive,North Carolina,21,
JUW-23984083-E-836692-zU,07-10-2020,Baltimore,Call-Center,Atlanta,Korney McClifferty,Payments,Below SLA,Very Positive,Georgia,10,
CZN-65882388-u-320213-7v,07-10-2020,Baltimore,Call-Center,El Paso,Randy Hessentaler,Payments,Below SLA,Very Positive,Texas,41,
JQA-89152800-4-919567-Vl,08-10-2020,Baltimore,Call-Center,Tulsa,Brock Marshallsay,Payments,Below SLA,Very Positive,Oklahoma,9,
MOV-92601309-E-084471-YA,09-10-2020,Baltimore,Call-Center,Jackson,Byrle Tyreman,Payments,Below SLA,Very Positive,Mississippi,45,
NOA-08496445-e-559995-9d,11-10-2020,Baltimore,Call-Center,New Brunswick,Florenza Artrick,Payments,Below SLA,Very Positive,New Jersey,28,
AKZ-06816409-z-430807-mU,13-10-2020,Baltimore,Call-Center,Louisville,Aridatha Vatini,Payments,Below SLA,Very Positive,Kentucky,21,
JCD-86267183-E-971409-Ur,13-10-2020,Baltimore,Call-Center,Topeka,Lanna Ravens,Payments,Below SLA,Very Positive,Kansas,27,
UIQ-16611345-I-051530-nd,13-10-2020,Baltimore,Call-Center,North Hollywood,Melvin Nottle,Payments,Below SLA,Very Positive,California,44,
RPX-42863106-o-293581-d0,14-10-2020,Baltimore,Call-Center,Newark,Lindi Grece,Payments,Below SLA,Very Positive,New Jersey,11,
MDZ-14255292-X-604365-wD,14-10-2020,Baltimore,Call-Center,Saint Louis,Jyoti Tatem,Payments,Below SLA,Very Positive,Missouri,35,
QNT-58677570-J-998346-Qn,15-10-2020,Baltimore,Call-Center,Denver,Ellyn Fischer,Payments,Below SLA,Very Positive,Colorado,7,
BUO-20317634-Y-488713-Li,15-10-2020,Baltimore,Call-Center,Houston,Shepherd Sayce,Payments,Below SLA,Very Positive,Texas,14,
ISN-14874179-v-853178-tX,17-10-2020,Baltimore,Call-Center,Lexington,Carolynn Chadwin,Payments,Below SLA,Very Positive,Kentucky,27,
CDI-50579843-c-144938-WV,19-10-2020,Baltimore,Call-Center,Sacramento,Charline Jan,Payments,Below SLA,Very Positive,California,40,
XST-34378986-L-310507-zF,21-10-2020,Baltimore,Call-Center,El Paso,Robb Cheetham,Payments,Below SLA,Very Positive,Texas,34,
GSK-31783905-M-061925-0W,23-10-2020,Baltimore,Call-Center,Delray Beach,Clotilda Oxx,Payments,Below SLA,Very Positive,Florida,34,
JYT-87140526-B-246907-oe,25-10-2020,Baltimore,Call-Center,Manassas,Marisa Szymon,Payments,Below SLA,Very Positive,Virginia,8,
QJZ-34394314-g-597392-rL,25-10-2020,Baltimore,Call-Center,Elmira,Chantal Setford,Payments,Below SLA,Very Positive,New York,14,
SZK-91419038-F-234918-7F,28-10-2020,Baltimore,Call-Center,Oklahoma City,Boothe Paradis,Payments,Below SLA,Very Positive,Oklahoma,23,
RFK-77100966-n-767536-4B,29-10-2020,Baltimore,Call-Center,Memphis,Joanie Edinburough,Payments,Below SLA,Very Positive,Tennessee,44,
ADX-29427632-Q-443251-Tr,30-10-2020,Baltimore,Call-Center,Aurora,Dillie Claessens,Payments,Below SLA,Very Positive,Colorado,11,
TLX-87357769-d-926961-Dx,04-10-2020,Baltimore,Call-Center,Grand Rapids,Alana Pering,Payments,Below SLA,Very Positive,Michigan,8,9
XKZ-93000697-z-163117-ia,06-10-2020,Baltimore,Call-Center,Albany,Coretta Kildale,Payments,Below SLA,Very Positive,New York,10,9
PUR-29519290-A-584342-tg,07-10-2020,Baltimore,Call-Center,El Paso,Melina Abriani,Payments,Below SLA,Very Positive,Texas,26,9
XBB-03719940-b-371300-2y,12-10-2020,Baltimore,Call-Center,Washington,Emelia O'Bradain,Payments,Below SLA,Very Positive,District of Columbia,38,9
HOI-20147565-K-022435-sg,13-10-2020,Baltimore,Call-Center,Corpus Christi,Amara Bleasby,Payments,Below SLA,Very Positive,Texas,26,9
HLA-44262872-6-342397-fb,20-10-2020,Baltimore,Call-Center,Wilmington,Abbey Baudon,Payments,Below SLA,Very Positive,Delaware,19,9
ION-64298425-i-773894-42,23-10-2020,Baltimore,Call-Center,Tampa,Karalynn Oades,Payments,Below SLA,Very Positive,Florida,21,9
FXC-11575923-u-149858-y2,26-10-2020,Baltimore,Call-Center,Chicago,Urson Corzon,Payments,Below SLA,Very Positive,Illinois,21,9
ZKS-86063573-S-803935-mS,06-10-2020,Baltimore,Call-Center,Youngstown,Portie Yeskin,Payments,Below SLA,Very Positive,Ohio,18,10
ZDB-79528031-c-613688-dO,07-10-2020,Baltimore,Call-Center,Chicago,Alexei Heisham,Payments,Below SLA,Very Positive,Illinois,44,10
KPR-87971750-F-068308-dv,10-10-2020,Baltimore,Call-Center,Olympia,Mordecai Eliesco,Payments,Below SLA,Very Positive,Washington,23,10
NDQ-35552461-g-215092-C5,11-10-2020,Baltimore,Call-Center,Duluth,Dougy Ledwidge,Payments,Below SLA,Very Positive,Georgia,32,10
NXO-82715287-P-567225-Yf,14-10-2020,Baltimore,Call-Center,Phoenix,Vernon Corpes,Payments,Below SLA,Very Positive,Arizona,30,10
AYX-67872047-T-209710-kS,15-10-2020,Baltimore,Call-Center,Tacoma,Roxi Drakers,Payments,Below SLA,Very Positive,Washington,5,10
ZAC-36207859-b-685189-zB,20-10-2020,Baltimore,Call-Center,Largo,Abba Coppledike,Payments,Below SLA,Very Positive,Florida,18,10
BSC-10157549-z-306661-Cy,21-10-2020,Baltimore,Call-Center,Miami,Perrine Maggill'Andreis,Payments,Below SLA,Very Positive,Florida,40,10
UDC-29220120-T-365426-Ar,24-10-2020,Baltimore,Call-Center,Springfield,Orton Moquin,Payments,Below SLA,Very Positive,Illinois,34,10
GOA-95208227-n-384705-S0,02-10-2020,Chicago,Call-Center,Indianapolis,Cora Ubsdale,Payments,Below SLA,Negative,Indiana,44,
